attempted_field_goals,field_goal_percentage,three_point_percentage,made_free_throws,defensive_rebounds,total_rebounds,turnovers,personal_fouls
87,0.304,0.2916666666666667,12,36,44,14,16
89,0.2764227642276423,0.14285714285714285,15,37,53,15,19
93,0.3111111111111111,0.2222222222222222,26,27,34,12,24
92,0.36551724137931035,0.3125,23,38,48,15,22
78,0.30357142857142855,0.2564102564102564,22,38,47,18,21
87,0.28688524590163933,0.21568627450980393,8,25,35,15,23
91,0.2661290322580645,0.26666666666666666,9,35,45,12,23
82,0.32231404958677684,0.30952380952380953,19,47,51,13,15
92,0.2923076923076923,0.24444444444444444,21,42,50,16,27
100,0.2907801418439716,0.23214285714285715,28,42,51,11,27
100,0.34210526315789475,0.2631578947368421,17,32,43,8,19
84,0.34375,0.24390243902439024,15,35,44,19,23
94,0.27692307692307694,0.2127659574468085,10,36,49,15,25
83,0.2966101694915254,0.25,21,42,57,14,15
87,0.3458646616541353,0.3469387755102041,7,35,40,10,22
87,0.28688524590163933,0.24,20,31,46,13,16
96,0.29411764705882354,0.3333333333333333,10,28,44,15,17
89,0.34074074074074073,0.2558139534883721,9,33,44,16,18
89,0.3153846153846154,0.25,13,23,30,9,25
78,0.3445378151260504,0.28205128205128205,17,35,48,20,21
92,0.3333333333333333,0.20689655172413793,16,34,44,19,22
92,0.3333333333333333,0.2564102564102564,19,33,42,13,19
86,0.2773109243697479,0.2558139534883721,24,35,45,11,27
94,0.2824427480916031,0.2,14,41,57,16,27
87,0.35555555555555557,0.2894736842105263,21,32,44,10,22
86,0.3333333333333333,0.2857142857142857,16,29,40,14,21
85,0.30327868852459017,0.3076923076923077,16,26,34,13,16
93,0.363013698630137,0.30434782608695654,15,39,50,10,18
79,0.3524590163934426,0.34285714285714286,35,39,44,15,21
98,0.27941176470588236,0.26785714285714285,22,26,42,13,27
92,0.3475177304964539,0.2923076923076923,8,55,62,17,23
112,0.24324324324324326,0.18867924528301888,13,32,49,7,15
98,0.3049645390070922,0.3220338983050847,10,38,54,18,22
98,0.30985915492957744,0.28125,20,31,46,11,20
87,0.3695652173913043,0.32653061224489793,10,33,39,14,16
90,0.3023255813953488,0.25,9,29,40,19,18
86,0.31746031746031744,0.25,18,37,42,21,27
95,0.31654676258992803,0.27450980392156865,14,39,53,18,18
92,0.2923076923076923,0.2857142857142857,19,34,44,14,17
91,0.32592592592592595,0.2894736842105263,17,38,50,12,22
83,0.3025210084033613,0.26666666666666666,13,44,52,20,21
84,0.24324324324324326,0.23076923076923078,19,37,48,22,13
74,0.39344262295081966,0.2777777777777778,18,20,24,15,15
86,0.31746031746031744,0.21875,20,23,39,15,20
86,0.312,0.2916666666666667,17,46,54,13,26
89,0.27049180327868855,0.1590909090909091,16,41,47,11,24
78,0.3157894736842105,0.21428571428571427,15,30,35,19,25
79,0.35772357723577236,0.2571428571428571,20,36,39,12,21
88,0.296,0.26666666666666666,25,34,42,9,25
96,0.3142857142857143,0.2777777777777778,17,40,56,12,21
101,0.2462686567164179,0.18867924528301888,15,30,41,11,22
82,0.3333333333333333,0.25,21,51,57,21,19
88,0.34328358208955223,0.23809523809523808,30,37,43,13,26
95,0.2962962962962963,0.20930232558139536,22,29,40,16,32
95,0.2803030303030303,0.20454545454545456,20,39,48,9,25
91,0.2777777777777778,0.2631578947368421,25,42,56,11,23
86,0.3228346456692913,0.2826086956521739,11,35,42,17,25
91,0.32592592592592595,0.15789473684210525,19,37,49,13,17
89,0.3308270676691729,0.25,21,35,47,12,16
87,0.32558139534883723,0.3225806451612903,10,32,37,15,20
80,0.3442622950819672,0.2857142857142857,19,35,43,18,27
91,0.29457364341085274,0.24324324324324326,19,31,43,13,19
97,0.2814814814814815,0.15625,23,31,45,14,16
103,0.3522012578616352,0.35555555555555557,8,43,57,14,25
86,0.3064516129032258,0.22857142857142856,26,34,44,22,32
85,0.3359375,0.22580645161290322,24,34,43,15,24
96,0.35570469798657717,0.34782608695652173,19,41,49,7,29
94,0.32857142857142857,0.2391304347826087,21,32,44,9,19
82,0.344,0.3142857142857143,14,37,44,22,25
93,0.3111111111111111,0.2391304347826087,21,32,41,13,17
78,0.3275862068965517,0.2777777777777778,17,41,50,18,23
90,0.29133858267716534,0.24,13,28,35,8,20
97,0.3310344827586207,0.3157894736842105,15,37,46,12,23
92,0.2923076923076923,0.25,24,39,52,18,21
103,0.2746478873239437,0.16666666666666666,22,36,51,10,19
92,0.3284671532846715,0.296875,15,49,57,17,21
104,0.3202614379084967,0.26666666666666666,10,31,48,18,24
98,0.3,0.32558139534883723,26,31,51,14,14
84,0.288135593220339,0.22448979591836735,17,21,32,10,20
92,0.3284671532846715,0.2727272727272727,16,37,53,13,21
94,0.2713178294573643,0.17777777777777778,14,37,47,13,18
99,0.29285714285714287,0.22950819672131148,17,48,64,19,22
91,0.3208955223880597,0.22727272727272727,12,41,49,22,21
91,0.3157894736842105,0.3103448275862069,20,36,41,17,19
88,0.296,0.21052631578947367,23,39,50,17,28
84,0.30578512396694213,0.225,25,38,46,14,20
87,0.3203125,0.28205128205128205,20,24,34,15,26
81,0.352,0.3170731707317073,24,31,39,14,26
82,0.3492063492063492,0.3,11,33,39,22,29
90,0.3333333333333333,0.34210526315789475,33,35,48,13,20
80,0.3220338983050847,0.2857142857142857,20,44,51,17,19
96,0.2440944881889764,0.18867924528301888,13,29,49,11,25
74,0.3018867924528302,0.2857142857142857,17,32,37,20,22
74,0.32727272727272727,0.3170731707317073,22,32,38,15,20
74,0.3211009174311927,0.25925925925925924,33,32,38,24,26
94,0.3380281690140845,0.34615384615384615,23,32,41,15,35
84,0.328,0.26666666666666666,17,43,51,15,20
91,0.28346456692913385,0.2037037037037037,16,37,48,16,22
91,0.29457364341085274,0.25925925925925924,22,30,47,23,24
92,0.3381294964028777,0.2894736842105263,24,34,43,15,26
93,0.29545454545454547,0.24444444444444444,30,41,55,16,30
101,0.2986111111111111,0.24,22,37,55,16,33
99,0.3125,0.21212121212121213,11,39,56,16,16
92,0.29770992366412213,0.32,13,33,43,13,23
92,0.3235294117647059,0.2553191489361702,21,30,42,15,26
89,0.34558823529411764,0.3333333333333333,21,34,46,17,24
86,0.3333333333333333,0.30952380952380953,14,30,40,23,24
84,0.33858267716535434,0.37037037037037035,18,31,39,20,27
97,0.3263888888888889,0.3023255813953488,18,28,48,14,22
86,0.36764705882352944,0.32432432432432434,16,34,41,15,28
83,0.3515625,0.23076923076923078,11,31,41,15,19
79,0.3008849557522124,0.32432432432432434,21,26,35,17,19
83,0.35658914728682173,0.18181818181818182,24,41,47,14,15
90,0.28,0.2,14,28,35,15,26
98,0.3509933774834437,0.2857142857142857,26,36,46,14,29
87,0.32558139534883723,0.20512820512820512,23,33,43,22,28
85,0.3253968253968254,0.23684210526315788,22,37,45,14,20
92,0.3082706766917293,0.3037974683544304,11,34,42,12,23
96,0.29927007299270075,0.17777777777777778,21,35,49,10,21
93,0.2900763358778626,0.21153846153846154,20,40,51,17,26
85,0.3253968253968254,0.2777777777777778,18,30,44,12,18
83,0.2905982905982906,0.21739130434782608,18,22,35,13,22
86,0.3064516129032258,0.28125,28,34,42,18,28
93,0.32116788321167883,0.325,21,33,43,14,30
94,0.29850746268656714,0.21621621621621623,31,30,44,12,24
87,0.33587786259541985,0.33962264150943394,26,38,46,14,30
83,0.33064516129032256,0.2777777777777778,22,30,41,9,21
85,0.33070866141732286,0.30612244897959184,12,29,38,10,28
85,0.32,0.21212121212121213,20,33,42,11,13
89,0.32061068702290074,0.29545454545454547,8,32,43,14,20
84,0.35384615384615387,0.19444444444444445,19,30,40,12,24
81,0.3305785123966942,0.275,15,29,40,18,28
101,0.2733812949640288,0.22413793103448276,10,31,39,5,16
88,0.3282442748091603,0.2765957446808511,17,49,61,16,16
86,0.3228346456692913,0.3333333333333333,25,40,50,13,23
90,0.3076923076923077,0.19047619047619047,11,32,40,10,24
81,0.3360655737704918,0.26666666666666666,13,33,39,13,23
91,0.3053435114503817,0.23529411764705882,10,37,49,15,18
75,0.336283185840708,0.3333333333333333,21,30,39,11,29
77,0.3185840707964602,0.28,14,29,39,14,25
86,0.362962962962963,0.3191489361702128,21,31,38,13,20
86,0.3384615384615385,0.23076923076923078,14,24,30,18,21
85,0.3253968253968254,0.2857142857142857,20,28,41,17,20
88,0.34328358208955223,0.28888888888888886,18,29,37,16,21
83,0.2966101694915254,0.23636363636363636,13,35,45,18,22
71,0.2828282828282828,0.20689655172413793,26,33,37,19,18
81,0.3017241379310345,0.2777777777777778,14,23,26,13,20
91,0.36363636363636365,0.25,12,38,50,15,17
81,0.2894736842105263,0.16216216216216217,16,30,40,12,21
83,0.33064516129032256,0.24324324324324326,12,40,48,17,26
88,0.30158730158730157,0.2923076923076923,6,35,45,14,20
86,0.29508196721311475,0.2558139534883721,19,37,45,13,16
83,0.28448275862068967,0.14285714285714285,28,37,44,17,32
69,0.28865979381443296,0.23684210526315788,44,42,45,17,31
86,0.3435114503816794,0.27586206896551724,16,41,50,20,22
104,0.2972972972972973,0.14634146341463414,16,34,50,14,21
77,0.3185840707964602,0.2222222222222222,17,42,48,16,21
96,0.3191489361702128,0.25806451612903225,11,35,43,9,21
65,0.3229166666666667,0.16666666666666666,31,37,46,27,21
105,0.3225806451612903,0.24324324324324326,13,23,38,9,28
98,0.3333333333333333,0.2222222222222222,13,36,49,12,24
85,0.31451612903225806,0.2,23,32,38,16,18
95,0.30656934306569344,0.28,11,36,44,15,26
95,0.3262411347517731,0.28205128205128205,30,46,56,12,20
76,0.32142857142857145,0.23333333333333334,21,21,30,13,21
64,0.3402061855670103,0.30434782608695654,22,32,37,24,27
93,0.23770491803278687,0.1891891891891892,16,25,38,11,21
86,0.3064516129032258,0.2,28,49,66,16,20
91,0.3357664233576642,0.2727272727272727,13,32,43,8,22
88,0.30158730158730157,0.2553191489361702,22,33,43,11,21
93,0.29545454545454547,0.15625,12,36,51,18,28
83,0.3025210084033613,0.1875,30,32,47,13,18
87,0.33587786259541985,0.225,10,33,40,12,21
90,0.31297709923664124,0.2765957446808511,20,32,47,13,14
98,0.30985915492957744,0.27906976744186046,20,41,50,17,26
105,0.2905405405405405,0.2391304347826087,18,39,60,19,30
83,0.3140495867768595,0.25,16,26,30,10,19
81,0.3360655737704918,0.35135135135135137,22,38,46,13,25
76,0.3090909090909091,0.24193548387096775,15,34,39,16,24
75,0.3055555555555556,0.2222222222222222,20,32,39,15,15
85,0.32,0.19230769230769232,24,30,38,11,23
88,0.3282442748091603,0.3111111111111111,20,30,43,12,27
95,0.3115942028985507,0.21052631578947367,22,37,48,19,22
106,0.2789115646258503,0.21212121212121213,26,41,62,17,27
84,0.328,0.23684210526315788,25,34,45,20,26
93,0.32608695652173914,0.2702702702702703,22,32,41,12,23
80,0.33884297520661155,0.30303030303030304,8,34,42,18,17
87,0.30952380952380953,0.24444444444444444,13,30,40,15,16
86,0.362962962962963,0.2826086956521739,13,36,43,14,28
86,0.3064516129032258,0.20512820512820512,27,28,40,12,19
85,0.3253968253968254,0.16666666666666666,14,30,37,22,18
92,0.3284671532846715,0.29545454545454547,10,35,43,21,16
87,0.29838709677419356,0.2391304347826087,15,27,32,10,24
82,0.32231404958677684,0.30612244897959184,26,40,50,17,22
92,0.3082706766917293,0.2,13,39,52,10,22
81,0.25688073394495414,0.2647058823529412,17,40,49,20,20
92,0.30303030303030304,0.27586206896551724,7,30,42,11,16
91,0.34532374100719426,0.2833333333333333,5,40,51,12,17
77,0.3063063063063063,0.2682926829268293,33,37,48,16,30
92,0.2868217054263566,0.22448979591836735,22,30,45,17,30
84,0.29411764705882354,0.20588235294117646,18,37,44,12,23
89,0.27049180327868855,0.225,11,39,51,19,26
79,0.3130434782608696,0.23809523809523808,18,38,43,16,18
94,0.2824427480916031,0.20512820512820512,12,33,41,9,21
91,0.3106060606060606,0.3333333333333333,8,29,40,15,17
91,0.32592592592592595,0.30612244897959184,11,35,47,16,14
82,0.2807017543859649,0.2,15,28,41,16,22
70,0.3,0.27586206896551724,21,28,36,17,22
94,0.248,0.28888888888888886,13,37,49,12,19
93,0.27906976744186046,0.23809523809523808,13,46,60,13,17
96,0.2835820895522388,0.225,13,39,46,11,16
94,0.3088235294117647,0.2682926829268293,12,44,55,15,18
90,0.29133858267716534,0.22916666666666666,18,37,50,19,15
87,0.31496062992125984,0.25,7,34,40,20,19
89,0.3153846153846154,0.23404255319148937,21,40,53,20,20
88,0.3230769230769231,0.25806451612903225,13,25,31,15,26
73,0.28431372549019607,0.25,36,37,49,24,27
89,0.32575757575757575,0.26,18,27,35,11,32
101,0.33986928104575165,0.20454545454545456,21,33,46,12,23
87,0.32558139534883723,0.2631578947368421,17,30,38,18,22
82,0.2743362831858407,0.20754716981132076,7,27,39,16,26
81,0.3076923076923077,0.1956521739130435,17,39,52,14,16
97,0.2867647058823529,0.27450980392156865,24,39,56,16,18
93,0.30597014925373134,0.2391304347826087,16,38,42,15,23
89,0.3153846153846154,0.25806451612903225,15,34,41,7,22
97,0.291970802919708,0.2777777777777778,26,39,53,6,20
97,0.32167832167832167,0.29850746268656714,12,34,44,10,31
79,0.3130434782608696,0.2,30,44,53,16,21
88,0.2903225806451613,0.26666666666666666,28,30,42,8,24
87,0.31496062992125984,0.21739130434782608,25,39,54,12,28
79,0.3524590163934426,0.25925925925925924,17,33,39,18,26
80,0.3103448275862069,0.34146341463414637,16,29,38,23,27
82,0.3387096774193548,0.2894736842105263,13,29,35,18,18
86,0.3384615384615385,0.29545454545454547,16,31,41,15,18
110,0.28104575163398693,0.2857142857142857,30,35,49,4,33
94,0.3237410071942446,0.24489795918367346,31,46,59,16,33
94,0.2932330827067669,0.21875,25,37,52,17,23
95,0.3115942028985507,0.2727272727272727,23,37,49,12,29
88,0.30708661417322836,0.2833333333333333,20,23,28,8,20
77,0.35833333333333334,0.2765957446808511,24,37,45,16,21
91,0.3,0.27586206896551724,12,38,53,12,17
82,0.32231404958677684,0.28,14,33,38,11,19
97,0.2814814814814815,0.20930232558139536,11,27,53,16,19
77,0.35833333333333334,0.32558139534883723,11,34,38,16,23
77,0.3185840707964602,0.22580645161290322,21,29,41,14,22
83,0.35658914728682173,0.30434782608695654,17,30,36,10,24
105,0.3092105263157895,0.25806451612903225,16,37,52,17,26
99,0.31724137931034485,0.2916666666666667,22,44,54,17,19
85,0.34108527131782945,0.20512820512820512,10,40,48,23,20
103,0.30405405405405406,0.2682926829268293,11,30,45,11,18
83,0.3252032520325203,0.26666666666666666,28,32,48,15,25
88,0.30708661417322836,0.26666666666666666,20,24,38,19,31
86,0.2892561983471074,0.21739130434782608,19,27,37,14,27
86,0.328125,0.3055555555555556,24,38,54,18,18
99,0.29285714285714287,0.24,7,42,59,14,20
92,0.25806451612903225,0.1935483870967742,16,37,50,19,20
90,0.25,0.18,20,34,49,8,24
74,0.308411214953271,0.3333333333333333,20,38,46,15,20
96,0.3142857142857143,0.21428571428571427,18,31,47,14,26
79,0.34710743801652894,0.2857142857142857,30,34,46,15,20
84,0.36363636363636365,0.3333333333333333,8,36,41,12,17
89,0.3153846153846154,0.32142857142857145,14,29,39,10,16
85,0.3359375,0.28205128205128205,16,40,46,12,26
104,0.2676056338028169,0.21428571428571427,15,29,51,10,18
78,0.3157894736842105,0.275,20,30,35,13,22
74,0.32727272727272727,0.29850746268656714,23,30,38,15,22
95,0.3014705882352941,0.26,11,34,44,17,23
92,0.29770992366412213,0.2692307692307692,15,31,48,22,23
98,0.30985915492957744,0.288135593220339,10,42,52,11,21
88,0.2605042016806723,0.15151515151515152,22,41,54,19,21
93,0.27906976744186046,0.25,8,31,42,12,16
86,0.312,0.28,8,40,55,21,14
79,0.31896551724137934,0.23255813953488372,19,42,49,19,22
89,0.28225806451612906,0.1951219512195122,20,37,45,17,26
94,0.3188405797101449,0.27906976744186046,16,35,46,17,25
91,0.3208955223880597,0.2,30,43,49,15,23
82,0.2807017543859649,0.21951219512195122,23,36,49,15,25
79,0.29464285714285715,0.14285714285714285,18,34,42,16,28
83,0.319672131147541,0.29411764705882354,31,32,42,9,24
77,0.32456140350877194,0.29545454545454547,27,32,40,15,30
101,0.28368794326241137,0.2647058823529412,15,23,42,13,29
80,0.3442622950819672,0.30303030303030304,26,43,52,23,17
81,0.325,0.21212121212121213,16,27,37,18,21
92,0.31851851851851853,0.325,19,30,42,13,15
87,0.304,0.24390243902439024,13,34,43,15,12
86,0.3333333333333333,0.3142857142857143,7,38,45,12,20
99,0.35294117647058826,0.2702702702702703,8,40,54,13,20
97,0.2867647058823529,0.22413793103448276,19,30,43,10,20
89,0.32575757575757575,0.3333333333333333,8,26,34,12,28
79,0.33613445378151263,0.2826086956521739,24,34,41,10,17
95,0.2578125,0.16326530612244897,15,25,37,9,11
85,0.34615384615384615,0.35135135135135137,10,46,60,19,20
71,0.35454545454545455,0.26,18,26,32,14,20
76,0.3333333333333333,0.3055555555555556,12,24,31,16,20
89,0.31007751937984496,0.2727272727272727,11,32,42,14,18
91,0.3,0.3076923076923077,20,35,48,13,20
84,0.28205128205128205,0.23333333333333334,9,40,47,22,16
90,0.3181818181818182,0.30612244897959184,12,43,51,13,12
85,0.3511450381679389,0.21621621621621623,20,41,47,17,27
101,0.2887323943661972,0.2222222222222222,17,30,46,15,29
81,0.2358490566037736,0.14634146341463414,12,25,33,21,21
77,0.36885245901639346,0.3,16,44,51,19,19
93,0.30597014925373134,0.2978723404255319,21,36,47,14,21
93,0.32116788321167883,0.3191489361702128,23,37,48,13,18
83,0.336,0.28,18,30,34,12,20
81,0.3360655737704918,0.20454545454545456,22,35,44,16,22
94,0.29850746268656714,0.24324324324324326,11,36,46,18,21
90,0.29133858267716534,0.30434782608695654,19,36,47,15,22
88,0.30708661417322836,0.21212121212121213,18,27,36,18,17
95,0.3493150684931507,0.32653061224489793,10,34,47,16,21
86,0.3228346456692913,0.32558139534883723,10,31,41,14,21
80,0.3333333333333333,0.3,19,32,37,10,21
83,0.2966101694915254,0.23333333333333334,19,30,43,18,12
84,0.35877862595419846,0.32608695652173914,7,33,38,16,23
91,0.32592592592592595,0.23255813953488372,8,32,39,17,24
92,0.3284671532846715,0.16666666666666666,10,37,49,20,19
77,0.3125,0.16,21,33,42,23,24
92,0.3235294117647059,0.24528301886792453,18,32,44,18,25
92,0.25806451612903225,0.17647058823529413,20,28,43,19,22
94,0.36054421768707484,0.29545454545454547,19,45,56,15,24
76,0.2962962962962963,0.18181818181818182,18,32,44,16,24
87,0.28688524590163933,0.25396825396825395,21,27,41,5,21
102,0.2867132867132867,0.23684210526315788,20,30,45,5,24
85,0.32,0.25806451612903225,28,41,50,12,25
97,0.302158273381295,0.21621621621621623,24,32,43,13,23
89,0.34558823529411764,0.2571428571428571,20,37,46,18,23
93,0.2734375,0.28,7,38,51,16,16
81,0.3076923076923077,0.34146341463414637,13,43,47,19,14
80,0.3162393162393162,0.26666666666666666,18,33,42,21,24
85,0.3359375,0.3055555555555556,15,31,40,13,23
94,0.3037037037037037,0.2826086956521739,9,32,36,12,15
93,0.3357142857142857,0.29508196721311475,11,44,55,16,14
88,0.296,0.21621621621621623,14,37,48,18,14
92,0.3333333333333333,0.3,8,34,43,12,16
98,0.3287671232876712,0.24444444444444444,17,32,44,13,31
99,0.32653061224489793,0.22727272727272727,23,43,54,15,25
88,0.3178294573643411,0.15384615384615385,21,29,39,13,25
81,0.3360655737704918,0.3235294117647059,20,31,41,17,27
90,0.296875,0.21428571428571427,30,34,47,11,24
87,0.29838709677419356,0.14285714285714285,27,35,47,13,23
78,0.30973451327433627,0.22448979591836735,17,39,46,14,23
91,0.2777777777777778,0.13157894736842105,11,34,51,14,22
95,0.3356643356643357,0.3235294117647059,20,29,38,8,25
88,0.3125,0.3170731707317073,26,32,47,11,22
89,0.35036496350364965,0.2857142857142857,12,46,54,23,24
86,0.25862068965517243,0.22857142857142856,15,27,34,22,19
93,0.29545454545454547,0.2391304347826087,33,44,53,19,24
99,0.2978723404255319,0.24390243902439024,25,40,49,17,29
94,0.3088235294117647,0.21428571428571427,16,35,47,12,27
86,0.31746031746031744,0.22727272727272727,22,38,46,10,18
102,0.3108108108108108,0.2391304347826087,9,26,39,14,21
81,0.36220472440944884,0.29850746268656714,20,35,41,22,20
87,0.2627118644067797,0.21621621621621623,19,36,41,18,24
87,0.28688524590163933,0.2857142857142857,15,43,53,22,26
95,0.3262411347517731,0.2777777777777778,8,33,43,13,23
87,0.32558139534883723,0.2857142857142857,31,36,46,11,18
90,0.3233082706766917,0.25,21,33,41,14,20
93,0.34965034965034963,0.2558139534883721,19,30,41,13,23
85,0.3089430894308943,0.22580645161290322,27,38,52,18,20
82,0.31092436974789917,0.2926829268292683,14,27,31,14,28
95,0.30656934306569344,0.2894736842105263,18,36,50,9,19
87,0.28688524590163933,0.28888888888888886,14,36,48,12,21
